departamento;municipio;circuito;establecimiento;mesa;electores;paso_saenz;paso_fdt_leavy;paso_fdt_isa;paso_olmedo;paso_fit_villegas;paso_fit_gil;paso_fit_lopez;paso_fernandez;grales_saenz;grales_fdt_leavy;grales_olmedo;grales_fit_lopez;grales_fernandez
CAFAYATE;CAFAYATE;77F;ESCUELA Nº 4358 DR. NICOLAS AVELLANEDA;3919;323;87;48;22;55;2;4;3;7;129;65;27;6;8
CAFAYATE;CAFAYATE;77F;ESCUELA Nº 4358 DR. NICOLAS AVELLANEDA;3920;322;92;41;22;66;1;0;4;8;126;49;37;8;3
CAFAYATE;CAFAYATE;77F;ESCUELA Nº 4358 DR. NICOLAS AVELLANEDA;3921;322;86;38;26;77;3;2;3;7;131;70;43;2;5
CAFAYATE;CAFAYATE;77F;ESCUELA Nº 4358 DR. NICOLAS AVELLANEDA;3922;320;94;33;20;61;1;1;4;9;149;51;32;6;9
CAFAYATE;CAFAYATE;77F;ESCUELA Nº 4358 DR. NICOLAS AVELLANEDA;3923;325;87;38;28;69;0;3;4;5;132;60;32;4;8
CAFAYATE;CAFAYATE;78A;ESCUELA Nº 4355 MARIA LUISA LOPEZ;3924;278;70;45;13;28;3;4;4;5;88;50;14;5;12
SAN CARLOS;SAN CARLOS;79A;ESCUELA Nº 4107 DR. ARTURO LEON DAVALOS;3925;325;113;73;7;25;2;1;4;1;157;80;10;7;5
SAN CARLOS;SAN CARLOS;79A;ESCUELA Nº 4107 DR. ARTURO LEON DAVALOS;3926;326;134;77;11;32;1;1;2;3;156;80;17;1;2
SAN CARLOS;SAN CARLOS;79A;ESCUELA Nº 4107 DR. ARTURO LEON DAVALOS;3927;327;118;56;12;48;0;2;3;5;131;70;38;1;6
SAN CARLOS;SAN CARLOS;79A;ESCUELA Nº 4107 DR. ARTURO LEON DAVALOS;3928;328;107;68;17;28;1;1;3;5;154;58;18;8;2
SAN CARLOS;SAN CARLOS;79A;ESCUELA Nº 4107 DR. ARTURO LEON DAVALOS;3929;327;133;57;14;23;3;0;4;1;176;59;10;5;3
SAN CARLOS;SAN CARLOS;79A;ESCUELA Nº 4107 DR. ARTURO LEON DAVALOS;3930;324;114;56;14;47;0;2;1;2;147;58;27;0;3
SAN CARLOS;SAN CARLOS;79A;ESCUELA Nº 4107 DR. ARTURO LEON DAVALOS;3931;340;128;55;13;33;2;2;2;4;152;71;28;2;2
SAN CARLOS;ANIMANA;79B;ESCUELA Nº 4362 DOMINGO FAUSTINO SARMIENTO;3932;297;61;132;12;24;0;4;5;4;91;130;14;2;4
SAN CARLOS;ANIMANA;79B;ESCUELA Nº 4362 DOMINGO FAUSTINO SARMIENTO;3933;298;52;139;13;20;1;2;1;4;98;122;9;0;5
SAN CARLOS;ANIMANA;79B;ESCUELA Nº 4362 DOMINGO FAUSTINO SARMIENTO;3934;298;62;138;19;9;2;1;3;1;90;141;6;4;2
SAN CARLOS;ANIMANA;79B;ESCUELA Nº 4362 DOMINGO FAUSTINO SARMIENTO;3935;296;64;131;10;18;1;0;1;0;86;129;11;4;2
SAN CARLOS;ANIMANA;79B;ESCUELA Nº 4362 DOMINGO FAUSTINO SARMIENTO;3936;300;55;134;14;22;2;3;1;1;107;108;10;2;2
SAN CARLOS;SAN CARLOS;79C;ESCUELA Nº 4399 DR. ADOLFO GÜEMES;3937;353;123;52;17;30;4;3;0;4;152;76;18;4;2
SAN CARLOS;SAN CARLOS;80A;ESCUELA Nº 4387 PASTORCITOS DE FATIMA;3938;126;25;44;6;1;1;0;1;2;39;41;2;2;3
SAN CARLOS;SAN CARLOS;81A;ESCUELA Nº 4357 DEL MILAGRO;3939;259;80;86;3;17;0;1;1;1;103;72;14;0;1
SAN CARLOS;ANGASTACO;82A;ESCUELA Nº 4354 JORGE NEWBERY;3940;295;85;67;8;22;3;1;0;5;117;70;12;2;2
SAN CARLOS;ANGASTACO;82A;ESCUELA Nº 4354 JORGE NEWBERY;3941;295;65;106;14;13;1;2;2;6;130;66;10;1;5
SAN CARLOS;ANGASTACO;82A;ESCUELA Nº 4354 JORGE NEWBERY;3942;299;84;92;12;16;0;1;1;4;134;58;13;2;4
SAN CARLOS;ANGASTACO;82B;ESCUELA Nº 4461 CIUDAD DE LA PLATA;3943;103;13;46;5;7;0;1;0;0;43;24;2;0;0
SAN CARLOS;ANGASTACO;83A;ESCUELA Nº 4650 SANTA TERESA DE JESUS;3944;167;24;58;8;5;3;0;2;3;72;27;3;4;2
SAN CARLOS;ANGASTACO;83B;ESCUELA Nº 4181 SANTO DOMINGO SAVIO;3945;335;28;113;14;2;0;0;2;2;53;100;2;2;6
SAN CARLOS;ANGASTACO;83C;ESCUELA Nº 4288 CNEL. ENRIQUE VIDT;3946;88;18;29;8;3;0;0;0;0;24;25;4;1;6
MOLINOS;MOLINOS;84A;ESCUELA Nº 4088 DR. INDALECIO GOMEZ;3947;336;114;91;20;18;2;1;3;1;154;109;6;0;3
MOLINOS;MOLINOS;84A;ESCUELA Nº 4088 DR. INDALECIO GOMEZ;3948;332;120;70;15;22;1;0;1;2;141;102;13;2;3
MOLINOS;MOLINOS;84A;ESCUELA Nº 4088 DR. INDALECIO GOMEZ;3949;335;126;86;26;7;0;0;2;1;146;115;4;3;1
MOLINOS;MOLINOS;84A;ESCUELA Nº 4088 DR. INDALECIO GOMEZ;3950;332;121;84;13;21;1;1;0;3;164;93;8;1;1
MOLINOS;SECLANTAS;85A;ESCUELA Nº 4630 DR. FEDERICO IBARGUREN;3951;263;88;71;1;24;0;2;0;2;119;57;15;0;2
MOLINOS;SECLANTAS;85A;ESCUELA Nº 4630 DR. FEDERICO IBARGUREN;3952;263;98;80;10;20;1;0;1;0;127;72;9;0;3
MOLINOS;SECLANTAS;85A;ESCUELA Nº 4630 DR. FEDERICO IBARGUREN;3953;262;90;79;4;17;0;2;2;3;137;50;9;1;3
MOLINOS;SECLANTAS;85A;ESCUELA Nº 4630 DR. FEDERICO IBARGUREN;3954;266;92;79;4;10;1;0;1;1;123;55;10;1;3
MOLINOS;SECLANTAS;85B;ESCUELA Nº 4426 CNEL. FRANCISCO DE GURRUCHAGA;3955;103;27;38;1;4;0;1;0;0;32;34;5;1;0
MOLINOS;SECLANTAS;86A;ESCUELA Nº 4441;3956;263;56;113;7;7;4;1;1;2;94;88;4;1;2
MOLINOS;SECLANTAS;86A;ESCUELA Nº 4441;3957;263;35;127;3;13;1;1;0;2;71;110;6;2;1
MOLINOS;SECLANTAS;86A;ESCUELA Nº 4441;3958;268;52;132;7;9;1;0;0;2;90;102;5;1;1
MOLINOS;SECLANTAS;87A;ESCUELA Nº 4537 WOLF SCHCOLNIK;3959;305;37;185;3;8;1;0;1;1;126;112;2;3;0
MOLINOS;SECLANTAS;87A;ESCUELA Nº 4537 WOLF SCHCOLNIK;3960;307;57;170;10;8;1;1;1;1;147;92;3;1;1
MOLINOS;MOLINOS;88A;ESCUELA Nº 4591 JUAN CALCHAQUI;3961;246;59;95;6;8;1;0;3;2;85;91;4;4;0
MOLINOS;MOLINOS;88B;ESCUELA Nº 4585;3962;84;20;18;3;1;0;0;0;1;30;17;2;0;2
MOLINOS;MOLINOS;88C;ESCUELA Nº 4588 SUP. MIRTHA S. CUESTA DE LOPEZ;3963;193;44;81;6;4;4;1;3;4;49;102;4;2;7
MOLINOS;MOLINOS;88C;ESCUELA Nº 4588 SUP. MIRTHA S. CUESTA DE LOPEZ;3964;198;51;67;7;5;2;1;1;6;51;98;4;2;2
CACHI;CACHI;89A;ESCUELA Nº 4423 DR. VICTORINO DE LA PLAZA;3965;225;82;42;5;6;0;1;3;1;89;43;6;4;3
CACHI;CACHI;89A;ESCUELA Nº 4423 DR. VICTORINO DE LA PLAZA;3966;231;70;37;5;8;0;2;2;2;90;31;6;2;1
CACHI;CACHI;89B;ESCUELA Nº 4063 DR.VICTORINO DE LA PLAZA;3967;341;137;62;16;33;2;1;2;4;159;67;21;3;3
CACHI;CACHI;89B;ESCUELA Nº 4063 DR.VICTORINO DE LA PLAZA;3968;343;146;54;9;34;0;2;3;1;171;51;22;4;5
CACHI;CACHI;89B;ESCUELA Nº 4063 DR.VICTORINO DE LA PLAZA;3969;341;148;47;22;30;1;0;1;4;176;53;18;5;7
CACHI;CACHI;89B;ESCUELA Nº 4063 DR.VICTORINO DE LA PLAZA;3970;341;137;57;25;16;1;1;2;3;148;75;17;9;3
CACHI;CACHI;89B;ESCUELA Nº 4063 DR.VICTORINO DE LA PLAZA;3971;338;128;61;12;41;0;0;2;0;151;60;30;6;2
CACHI;CACHI;89B;ESCUELA Nº 4063 DR.VICTORINO DE LA PLAZA;3972;343;147;47;15;32;0;0;2;3;177;56;14;1;4
CACHI;CACHI;89B;ESCUELA Nº 4063 DR.VICTORINO DE LA PLAZA;3973;339;171;39;12;33;0;0;1;1;193;54;21;0;2
CACHI;CACHI;89B;ESCUELA Nº 4063 DR.VICTORINO DE LA PLAZA;3974;339;155;36;16;28;4;3;3;3;178;42;20;7;3
CACHI;CACHI;89B;ESCUELA Nº 4063 DR.VICTORINO DE LA PLAZA;3975;339;135;58;14;27;1;0;1;4;168;59;18;2;6
CACHI;CACHI;89B;ESCUELA Nº 4063 DR.VICTORINO DE LA PLAZA;3976;341;140;55;12;25;1;2;1;3;158;55;16;4;5
CACHI;CACHI;89B;ESCUELA Nº 4063 DR.VICTORINO DE LA PLAZA;3977;359;159;58;13;19;1;0;2;2;176;69;19;1;4
CACHI;CACHI;89C;ESCUELA Nº 4404 EJERCITO LIBERTADOR;3978;310;109;58;16;12;1;1;3;3;127;73;15;2;4
CACHI;CACHI;89C;ESCUELA Nº 4404 EJERCITO LIBERTADOR;3979;312;139;48;7;14;1;0;1;3;142;67;11;2;2
CACHI;CACHI;89D;ESCUELA Nº 4429 COMBATE LA VUELTA DE OBLIGADO;3980;127;54;19;3;3;1;0;1;0;57;23;4;0;0
CACHI;CACHI;89E;ESCUELA Nº 4244 EL NEVADO DE CACHI;3981;155;57;29;2;10;3;0;0;4;69;35;7;1;2
CACHI;PAYOGASTA;90A;ESCUELA Nº 4349 CNEL. BONIFACIO RUIZ DE LOS LLANOS;3982;291;105;90;21;18;2;0;3;4;113;101;16;3;3
CACHI;PAYOGASTA;90A;ESCUELA Nº 4349 CNEL. BONIFACIO RUIZ DE LOS LLANOS;3983;291;94;103;14;11;4;0;0;3;112;100;10;3;5
CACHI;PAYOGASTA;90A;ESCUELA Nº 4349 CNEL. BONIFACIO RUIZ DE LOS LLANOS;3984;290;118;83;11;15;1;1;3;4;129;90;15;2;5
CACHI;PAYOGASTA;90A;ESCUELA Nº 4349 CNEL. BONIFACIO RUIZ DE LOS LLANOS;3985;296;121;75;9;17;1;0;1;0;132;70;21;2;2
CACHI;PAYOGASTA;90B;ESCUELA Nº 4325 DR. BENJAMIN ZORRILLA;3986;210;85;50;5;21;2;0;3;3;109;36;19;3;1
CACHI;PAYOGASTA;90B;ESCUELA Nº 4325 DR. BENJAMIN ZORRILLA;3987;214;101;58;3;11;0;1;1;2;109;61;9;3;0
CACHI;PAYOGASTA;90C;ESCUELA Nº 4575;3988;133;50;26;7;7;0;1;1;2;57;24;4;1;3
ROSARIO DE LERMA;ROSARIO DE LERMA;91A;ESCUELA Nº 4099 DR. FRANCISCO DE GURRUCHAGA;3989;349;86;62;16;85;2;5;1;1;122;61;78;3;8
ROSARIO DE LERMA;ROSARIO DE LERMA;91A;ESCUELA Nº 4099 DR. FRANCISCO DE GURRUCHAGA;3990;349;97;41;18;94;1;4;2;2;119;55;82;1;5
ROSARIO DE LERMA;ROSARIO DE LERMA;91A;ESCUELA Nº 4099 DR. FRANCISCO DE GURRUCHAGA;3991;348;114;45;16;92;1;0;4;3;152;55;63;6;4
ROSARIO DE LERMA;ROSARIO DE LERMA;91A;ESCUELA Nº 4099 DR. FRANCISCO DE GURRUCHAGA;3992;348;104;42;7;103;2;3;4;0;130;42;90;5;4
ROSARIO DE LERMA;ROSARIO DE LERMA;91A;ESCUELA Nº 4099 DR. FRANCISCO DE GURRUCHAGA;3993;348;88;48;11;109;1;1;2;2;122;58;84;3;5
ROSARIO DE LERMA;ROSARIO DE LERMA;91A;ESCUELA Nº 4099 DR. FRANCISCO DE GURRUCHAGA;3994;347;71;52;12;108;1;5;2;2;128;52;79;3;4
ROSARIO DE LERMA;ROSARIO DE LERMA;91A;ESCUELA Nº 4099 DR. FRANCISCO DE GURRUCHAGA;3995;353;80;42;13;95;3;6;2;2;121;49;76;5;3
ROSARIO DE LERMA;ROSARIO DE LERMA;91A;ESCUELA Nº 4099 DR. FRANCISCO DE GURRUCHAGA;3996;349;90;47;11;80;0;1;6;1;128;58;70;2;4
ROSARIO DE LERMA;ROSARIO DE LERMA;91A;ESCUELA Nº 4099 DR. FRANCISCO DE GURRUCHAGA;3997;348;87;43;11;111;2;1;1;3;135;44;78;2;2
ROSARIO DE LERMA;ROSARIO DE LERMA;91A;ESCUELA Nº 4099 DR. FRANCISCO DE GURRUCHAGA;3998;345;77;46;17;97;0;3;1;4;102;57;80;6;1
ROSARIO DE LERMA;ROSARIO DE LERMA;91A;ESCUELA Nº 4099 DR. FRANCISCO DE GURRUCHAGA;3999;349;87;54;16;88;2;3;3;2;137;57;63;4;4
ROSARIO DE LERMA;ROSARIO DE LERMA;91A;ESCUELA Nº 4099 DR. FRANCISCO DE GURRUCHAGA;4000;349;102;50;14;95;1;2;1;0;143;47;76;2;2
ROSARIO DE LERMA;ROSARIO DE LERMA;91A;ESCUELA Nº 4099 DR. FRANCISCO DE GURRUCHAGA;4001;347;69;50;20;79;0;0;4;7;113;72;49;0;6
ROSARIO DE LERMA;ROSARIO DE LERMA;91A;ESCUELA Nº 4099 DR. FRANCISCO DE GURRUCHAGA;4002;349;84;51;7;109;0;1;2;3;115;51;97;3;1
ROSARIO DE LERMA;ROSARIO DE LERMA;91A;ESCUELA Nº 4099 DR. FRANCISCO DE GURRUCHAGA;4003;347;88;39;18;87;2;1;3;1;127;48;59;6;5
ROSARIO DE LERMA;ROSARIO DE LERMA;91A;ESCUELA Nº 4099 DR. FRANCISCO DE GURRUCHAGA;4004;348;108;45;10;83;0;4;6;2;139;51;64;6;2
ROSARIO DE LERMA;ROSARIO DE LERMA;91A;ESCUELA Nº 4099 DR. FRANCISCO DE GURRUCHAGA;4005;348;97;34;13;97;3;5;4;1;142;43;68;6;3
ROSARIO DE LERMA;ROSARIO DE LERMA;91A;ESCUELA Nº 4241 FRAGATA LIBERTAD;4006;348;62;40;11;111;2;2;7;5;92;65;89;5;3
